Title,Price,Neighborhood,URL,Description
2010 Acura RDX SKU:AA005160 SUV,"$11,994",please Call-please Confirm-please Come today*425-224-3384* eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2010-acura-rdx-skuaa-suv/7441197663.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
$679/mo - 2017 Chrysler 300 300C 300 C 300-C Platinum Sedan 4D 4 D 4-D,"$32,995",JandA AUTO SALES eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-679-mo-chrysler-300-300/7441371988.html,"$679/mo - 2017 Chrysler 300 300C 300 C 300-C Platinum Sedan 4D 4 D 4-D 17,989 mi. - Automatic - 4D Sedan - 6 Cyl - AWD: All Wheel Drive - VIN# 2C3CCASG4HH526860 - STK# 526860 J&amp;A AUTO SALES Call..."
2009 Subaru Forester 2.5x Premium edition w/ 5spd,"$11,995", eastside ,https://seattle.craigslist.org/est/cto/d/bothell-2009-subaru-forester-25x/7440993383.html,"2009 Subaru Forester 1 Owner, Clean title, clean car fax ,31 service history records on car-fax. it's a premium w/ moon roof, heated seats, cold climate package heated mirrors and heated windshield...."
2009 GL 320 BlueTEC diesel,"$9,500",Federal Way eastside ,https://seattle.craigslist.org/est/cto/d/federal-way-2009-gl-320-bluetec-diesel/7441006945.html,"I got a nice GL one owner and pretty good condition we got 10 interior leather power everything all the bells and whistles two sunroofs DVD CD satellite to TVs in the back everything works $176,000..."
2012 Nissan Leaf Great Condition,"$7,000",Woodinville eastside ,https://seattle.craigslist.org/est/cto/d/woodinville-2012-nissan-leaf-great/7440991662.html,Great Car and well maintained. We are moving to another State and cannot take this car with us. It was just checked by Nissan within a year with an excellent report. ~75k miles. this car has served...
"2011 GMC Yukon Denali XL 4WD --Navi, DVD, Loaded, Clean title--","$25,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2011-gmc-yukon-denali-xl-4wd/7440998586.html,"2011 GMC Yukon Denali XL 4WD with only 107k miles on it. Clean title, Clean carfax report. No excessive rust or corrosion on the undercarriage. US vehicle not a Canadian!! Loaded up full size SUV...."
2012 Toyota Sequoia-129946 Miles!,"$25,995",Woodinville! Western WA Dealer! eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2012-toyota-sequoia-miles/7441197155.html,405 Motors is the way to buy your next car. The power to dream. Have you ever dreamed of walking into a car dealership and buying a vehicle without all the haggling? 405 Motors offers just such an...
$453/mo - 2014 BMW X3 X 3 X-3 xDrive35i xDrive 35 i xDrive-35-i Sport,"$21,995",JandA AUTO SALES eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-453-mo-bmw-x3-3-3-xdrive35i/7441011301.html,"$453/mo - 2014 BMW X3 X 3 X-3 xDrive35i xDrive 35 i xDrive-35-i Sport Utility 4D 4 D 4-D 67,152 mi. - - 4D SUV - 6 Cyl - AWD: All Wheel Drive - VIN# 5UXWX7C55E0E80938 - STK# E80938 J&amp;A AUTO..."
"2009 Subaru Impreza Outback Sport Wagon AWD --Auto, Clean title--","$12,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2009-subaru-impreza-outback/7441050959.html,"2009 Subaru Impreza Outback Sport Wagon AWD with only 100k miles on it. Clean title. Sporty Wagon. West Coast vehicle since new. Great Gas mileage. Options include Automatic transmission, power..."
2007 Honda Civic SI - Manual Transmission,"$6,500",Woodinville eastside ,https://seattle.craigslist.org/est/cto/d/woodinville-2007-honda-civic-si-manual/7441042141.html,"I am selling my son’s Honda Civic SI 2007. The car is absolutely reliable. Since it is 14 years old, it has many paint and body blemishes. I have included pictures of these blemishes, below...."
2012 HONDA INSIGHT 4 DOOR HATCHBACK*LOW MILES* BEAUTIFUL !,"$10,898",BELLEVUE* 5 DOOR HATCHBACK*LQQK@PICTURES ! eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2012-honda-insight-door/7441061895.html,"2012 HONDA INSIGHT 4 DOOR HATCHBACK*LOW MILES* BEAUTIFUL ! - (BELLEVUE**days/evenings/weekends**) This Is A Hard To Find Honda And Very Handy ! 4 Doors, Hatchback, Haul's Tons Of Cargo When Needed..."
"2008 Toyota Land Cruiser 4WD --Loaded, Navi, DVD, Clean title, 3rd Row","$34,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2008-toyota-land-cruiser-4wd/7441062006.html,"2008 Toyota Land Cruiser 4WD with only 145k miles on it. Clean title, Loaded up!! Not many of these around!! Good service history incluidng the 90k and 120k services done at the Toyota dealership...."
Great Condition 2018 Ford Explorer SPORT Package,"$37,888",Redmond eastside ,https://seattle.craigslist.org/est/cto/d/redmond-great-condition-2018-ford/7441072175.html,Great condition Explorer with Sport Package! Low miles with only regular wear and tear. Tough to see in photos but there is a small dent in the passenger side dash Everything else is in great...
chevy Tahoe,"$1,000",Redmond eastside ,https://seattle.craigslist.org/est/cto/d/sammamish-chevy-tahoe/7441073683.html,"1997 chevy Tahoe, family owned, 4wd works well, power windows, seats, engine has a knocking sound, dont know if its the lifters? or what, if you can get it fixed, or good with cars it would be a..."
2014 Audi A6 TDI Premium Plus,"$17,400",Kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/mukilteo-2014-audi-a6-tdi-premium-plus/7441112149.html,We are selling this very clean and loaded 2014 Audi A6 TDI Premium Plus. 1- Owner Clean Carfax 0 Accidents or Damages Regular Service History New the MSRP was over $60k. The car currently has 142k...
Town & Country RV,"$1,000",Renton Highlands eastside ,https://seattle.craigslist.org/est/cto/d/renton-town-country-rv/7441081970.html,"Have to part with my Minivan RV conversion. I've bought this in 2015 and drove it all over the US. Amenities include: -Raised roof -Flat panel TV -Seperate house electrical with LED lighting, 1500w..."
School Bus W/Low Mileage,$12,Eastside eastside ,https://seattle.craigslist.org/est/cto/d/sammamish-school-bus-low-mileage/7441109994.html,I have for sale is a good running school bus that I was going to convert to a Skoolie / RV but plan has changed. Great candidate for a tiny house build Year Built: 1999 Make: International Bluebird...
2020 Chevrolet Silverado 1500 Crew Cab - Financing Available!,"$44,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2020-chevrolet-silverado/7441077123.html,"This Chevrolet Silverado 1500 Crew Cab can be yours today! If you have bad credit or no credit, we can help! Call us today at ! 2020 Chevrolet Silverado 1500 Crew Cab RST Pickup 4D 5 3/4 ft Price:..."
2012 Dodge Ram 3500 - 4x4 Cummins Dually Aisin Transmission,"$26,800",Kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-dodge-ram-x4-cummins/7441112941.html,We are selling this 2012 Ram 3500 with 252k miles. This Ram has the better Aisin transmission that is not prone to expensive failures like the Rams without this transmission. It is a 4x4 and it...
2017 Subaru Impreza Sport - 23k miles,"$17,600",Kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2017-subaru-impreza-sport-23k/7441112972.html,We are selling this very clean 2017 Subaru Impreza Sport with only 23k miles and a manual transmission. Very nice car and needs nothing. Although we are a dealer I have personally put 200 miles on...
2005 Toyota Tacoma 4x4 Manual Transmission - ONLY 117k mikes,"$17,400",Kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2005-toyota-tacoma-4x4-manual/7441113024.html,We are selling this very clean 2005 Toyota Tacoma SR5 4x4 AccessCab with a manual transmission and only 117k miles on it! This truck runs and drives great with no issues. Just detailed and serviced...
2002 Porsche 911 Targa SKU:2S635085 Coupe,"$30,491",please Call-please Confirm-please Come today *425-224-3341* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2002-porsche-911-targa-sku2s/7441119833.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2019 Land Rover Range Rover Velar  4x4 4WD Four Wheel SKU:KA790827,"$48,799",AutoNation eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2019-land-rover-range-rover/7441146325.html,"SOLD!!! This Land Rover Range Rover Velar has just been Sold. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one...."
2014 Ram 1500 Big Horn 4x4 4WD Four Wheel Drive SKU:ES125166,"$23,591",please Call-please Confirm-please Come today *425-224-3341* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2014-ram-1500-big-horn-4x4-4wd/7441131245.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2020 Nissan Rogue SL AWD All Wheel Drive SKU:LC798712,"$35,985",please Call-please Confirm-please Come today *425-224-3341* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2020-nissan-rogue-sl-awd-all/7441147493.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2018 Audi A4 Tech Premium Plus AWD All Wheel Drive SKU:JN015491,"$37,498",CALL*425-209-0968*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2018-audi-a4-tech-premium-plus/7441150767.html,"Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here : http://lyv.cc/VT8FW &lt;--- Copy and Paste this link *IMPORTANT NOTICE * PLEASE READ * GENUINE URGENCY..."
2016 Honda Accord EX-L SKU:GA232559 Sedan,"$22,498",CALL*425-209-0968*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2016-honda-accord-ex-skuga/7441132515.html,"Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here : http://lyv.cc/XPUKP &lt;--- Copy and Paste this link *IMPORTANT NOTICE * PLEASE READ * GENUINE URGENCY..."
2018 Ford Mustang GT Premium SKU:J5149709 Convertible,"$36,952",CALL*425-224-3389*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2018-ford-mustang-gt-premium/7441143219.html,"Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here : http://lyv.cc/M7V73 &lt;--- Copy and Paste this link *IMPORTANT NOTICE * PLEASE READ * GENUINE URGENCY..."
2009 Toyota Highlander Sport 4x4 4WD Four Wheel Drive SKU:92121440,"$10,788",AutoNation eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2009-toyota-highlander-sport-4x4/7441161590.html,"SOLD!!! This Toyota Highlander has just been Sold. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one. Use the link..."
2013 Audi A6 3.0T Premium Plus AWD All Wheel Drive SKU:DN156699,"$13,998",please Call-please Confirm-please Come today*425-224-3384* eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2013-audi-a6-30t-premium-plus/7441164670.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2020 Toyota Corolla  XLE Sedan,$335,Est. payment OAC eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2020-toyota-corolla-xle-sedan/7441177417.html,Eastside Subaru STOCK #: NH413053A CALL : 📞 PRICE : Call for Today's Best Price! COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION: http://atmxi.com/342057/3285417I429 CARFAX One-Owner....
2016 Honda CR-V AWD All Wheel Drive CRV EX-L SUV,$290,Est. payment OAC† eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2016-honda-cr-awd-all-wheel/7441201931.html,Eastside Subaru STOCK #: N3155184A CALL : 📞 PRICE : Call for Today's Best Price! COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION: http://atmxi.com/542057/3233258I429 CARFAX One-Owner....
2018 Chevrolet Silverado 1500 4x4 4WD Chevy Truck LT Crew Cab,$475,Est. payment OAC† eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2018-chevrolet-silverado-x4/7441169566.html,Eastside Subaru STOCK #: N3162433A CALL : 📞 PRICE : Call for Today's Best Price! COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION: http://atmxi.com/612057/3248463I429 Clean CARFAX....
2013 Toyota Corolla LE SKU:DC987060 Sedan,"$13,994",please Call-please Confirm-please Come today *425-224-3341* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2013-toyota-corolla-le-skudc/7441210542.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2018 Audi S5 Sportback AWD All Wheel Drive 3.0T quattro Technik S-Line Sedan,$717,Est. payment OAC† eastside ,https://seattle.craigslist.org/est/ctd/d/bellingham-2018-audi-s5-sportback-awd/7441195671.html,2018 Audi S5 Sportback 3.0T quattro Technik S-Line Sedan STOCK #: B6451 CALL: 📞 OR TEXT: 📲 Visit us on our website: MBMOTORSLLC.COM MB Motors LLC YEAR: 2018 MAKE: Audi MODEL: S5 Sportback STOCK #:...
2020 Subaru Outback Limited AWD All Wheel Drive SKU:L3148735,"$39,890",please Call-please Confirm-please Come today *425-224-3341* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2020-subaru-outback-limited-awd/7441154353.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2018 INFINITI Q60-34268 Miles!,"$22,995",Woodinville! Western WA Dealer! eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2018-infiniti-miles/7441197037.html,405 Motors is the way to buy your next car. The power to dream. Have you ever dreamed of walking into a car dealership and buying a vehicle without all the haggling? 405 Motors offers just such an...
2019 Subaru Forester AWD All Wheel Drive Premium SUV,$425,Est. payment OAC eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2019-subaru-forester-awd-all/7441184871.html,Eastside Subaru STOCK #: NH422161A CALL : 📞 PRICE : Call for Today's Best Price! COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION: http://atmxi.com/302057/3289541I429 CARFAX One-Owner....
2019 Subaru Ascent AWD All Wheel Drive Touring SUV,$536,Est. payment OAC† eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2019-subaru-ascent-awd-all/7441210632.html,Eastside Subaru STOCK #: N3410091A CALL : 📞 PRICE : Call for Today's Best Price! COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION: http://atmxi.com/792057/3266463I429 CARFAX One-Owner....
2011 Jeep Patriot LOW MILES,"$6,000",Carnation eastside ,https://seattle.craigslist.org/est/cto/d/carnation-2011-jeep-patriot-low-miles/7441229493.html,2011 Jeep Patriot. 5 speed manual trans. FWD. Brand new clutch installed at 72k miles. Brand new snow tires. Less than 500miles. Runs and drives great. Clean bill of health from mechanic. 73k miles...
2017 Infiniti Q60 AWD All Wheel Drive Red Sport 400 Coupe,$499,Est. payment OAC eastside ,https://seattle.craigslist.org/est/ctd/d/bellingham-2017-infiniti-q60-awd-all/7441211590.html,"2017 Infiniti Q60 Red Sport 400 Coupe STOCK #: B6490 CALL: 📞 OR TEXT: 📲 Visit us on our website: MBMOTORSLLC.COM MB Motors LLC YEAR: 2017 MAKE: Infiniti MODEL: Q60 STOCK #: B6490 PRICE: $37,500 VIN:..."
2014 Nissan Pathfinder 4x4 4WD Platinum SUV,$246,Est. payment OAC eastside ,https://seattle.craigslist.org/est/ctd/d/bellingham-2014-nissan-pathfinder-4x4/7441226647.html,"2014 Nissan Pathfinder Platinum SUV STOCK #: B6420 CALL: 📞 OR TEXT: 📲 Visit us on our website: MBMOTORSLLC.COM MB Motors LLC YEAR: 2014 MAKE: Nissan MODEL: Pathfinder STOCK #: B6420 PRICE: $18,995..."
2014 BMW 2 Series M235i SKU:EV253108 Coupe,"$24,495",please Call-please Confirm-please Come today *425-224-3341* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2014-bmw-series-m235i-skuev-coupe/7441234816.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2018 Audi A4 Premium Plus AWD All Wheel Drive SKU:JN008630,"$40,498",CALL*425-209-0968*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2018-audi-a4-premium-plus-awd/7441213275.html,"Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here : http://lyv.cc/SYGEZ &lt;--- Copy and Paste this link *IMPORTANT NOTICE * PLEASE READ * GENUINE URGENCY..."
2018 Audi Q5 Premium Plus AWD All Wheel Drive SKU:J2142805,"$41,998",CALL*425-209-0968*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2018-audi-q5-premium-plus-awd/7441219796.html,"Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here : http://lyv.cc/SX3P6 &lt;--- Copy and Paste this link *IMPORTANT NOTICE * PLEASE READ * GENUINE URGENCY..."
2018 Audi Q5 AWD All Wheel Drive 2.0T Premium Plus SUV,$497,Est. payment OAC† eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2018-audi-q5-awd-all-wheel/7441220101.html,Eastside Subaru STOCK #: N3170942A CALL : 📞 PRICE : Call for Today's Best Price! COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION: http://atmxi.com/792057/3277085I429 MOST EQUIPPED 2018...
2008 BMW 3-Series  335i Convertible Convertible,$162,Est. payment OAC† eastside ,https://seattle.craigslist.org/est/ctd/d/bellingham-2008-bmw-series-335i/7441243946.html,2008 BMW 3-Series 335i Convertible Convertible STOCK #: B6469 CALL: 📞 OR TEXT: 📲 Visit us on our website: MBMOTORSLLC.COM MB Motors LLC YEAR: 2008 MAKE: BMW MODEL: 3-Series STOCK #: B6469 PRICE:...
2018 Kia Sedona Mini Van LX Passenger Van,$359,Est. payment OAC eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2018-kia-sedona-mini-van-lx/7441249835.html,Eastside Subaru STOCK #: N3171246A CALL : 📞 PRICE : Call for Today's Best Price! COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION: http://atmxi.com/532057/3276612I429 THIS IS THE LOWEST...
2011 Ford F-150 LARIAT  CREW CAB 4WD,"$18,995", eastside ,https://seattle.craigslist.org/est/ctd/d/bothell-2011-ford-150-lariat-crew-cab/7441255601.html,"2011 Ford F-150 LARIAT CREW CAB 4WD Truck Exterior Color: Oxford White Interior Color: Tan VIN: 1FTFW1ET1BFA52822 Stock Number: 2740 Mileage: 140,562 MPG: 15 City / 21 Highway Engine: EcoBoost 3.5L..."
2012 Hyundai Azera,"$11,995", eastside ,https://seattle.craigslist.org/est/ctd/d/bothell-2012-hyundai-azera/7441254945.html,"2012 Hyundai Azera Sedan Exterior Color: Black Interior Color: Black VIN: KMHFH4JG0CA139013 Stock Number: 2744 Mileage: 142,214 MPG: 20 City / 28 Highway Engine: 3.3L V6 293hp 255ft. lbs. Fuel:..."
